Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
3556;18-11-2018;09:52:05;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3557;18-11-2018;09:52:06;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3558;18-11-2018;09:52:06;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3559;18-11-2018;09:52:06;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3560;18-11-2018;09:52:07;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3561;18-11-2018;09:52:08;40;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3562;18-11-2018;09:53:10;10;-;Trovan Unique;0007ACDC1C;-;00000000;00000000;-;""
3563;18-11-2018;10:05:17;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3564;18-11-2018;10:05:18;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3565;18-11-2018;10:05:18;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3566;18-11-2018;10:05:18;20;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3567;18-11-2018;10:05:29;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3568;18-11-2018;10:05:29;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3569;18-11-2018;10:05:30;40;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3570;18-11-2018;10:23:52;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3571;18-11-2018;10:23:52;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3572;18-11-2018;10:23:53;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3573;18-11-2018;10:23:53;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3574;18-11-2018;10:23:53;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3575;18-11-2018;10:23:53;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3576;18-11-2018;10:23:54;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3577;18-11-2018;10:23:54;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3578;18-11-2018;10:23:54;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3579;18-11-2018;10:23:55;20;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3580;18-11-2018;10:24:52;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3581;18-11-2018;10:24:52;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3582;18-11-2018;10:24:53;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3583;18-11-2018;10:24:53;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3584;18-11-2018;10:24:54;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3585;18-11-2018;10:24:55;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3586;18-11-2018;10:24:57;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3587;18-11-2018;10:24:57;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3588;18-11-2018;10:24:57;40;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3589;18-11-2018;10:27:05;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3590;18-11-2018;10:27:06;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3591;18-11-2018;10:27:08;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3592;18-11-2018;10:28:28;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3593;18-11-2018;10:28:29;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3594;18-11-2018;10:28:30;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3595;18-11-2018;10:41:22;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3596;18-11-2018;10:41:22;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3597;18-11-2018;10:41:23;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3598;18-11-2018;10:41:23;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3599;18-11-2018;10:41:24;20;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3600;18-11-2018;10:41:38;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3601;18-11-2018;10:41:38;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3602;18-11-2018;10:41:39;40;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3603;18-11-2018;11:10:10;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3604;18-11-2018;11:10:11;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3605;18-11-2018;11:10:11;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3606;18-11-2018;11:10:12;30;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3607;18-11-2018;11:10:13;30;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3608;18-11-2018;11:10:13;30;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3609;18-11-2018;11:10:22;20;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3610;18-11-2018;11:10:23;20;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3611;18-11-2018;11:10:23;20;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3612;18-11-2018;11:10:24;10;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3613;18-11-2018;11:10:24;10;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3614;18-11-2018;11:10:24;10;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3615;18-11-2018;11:10:25;10;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3616;18-11-2018;11:13:07;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3617;18-11-2018;11:13:07;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3618;18-11-2018;11:13:08;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3619;18-11-2018;11:13:09;20;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3620;18-11-2018;11:13:54;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3621;18-11-2018;11:13:54;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3622;18-11-2018;11:13:55;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3623;18-11-2018;11:13:55;40;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3624;18-11-2018;11:17:24;10;-;Trovan Unique;0007ACDC1C;-;00000000;00000000;-;""
3625;18-11-2018;11:17:42;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3626;18-11-2018;11:17:43;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3627;18-11-2018;11:17:44;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3628;18-11-2018;11:17:45;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3629;18-11-2018;11:17:45;30;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3630;18-11-2018;11:17:46;30;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3631;18-11-2018;11:18:17;30;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3632;18-11-2018;11:18:18;30;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3633;18-11-2018;11:18:20;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3634;18-11-2018;11:18:20;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3635;18-11-2018;11:27:18;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3636;18-11-2018;11:27:19;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3637;18-11-2018;11:27:20;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3638;18-11-2018;11:27:20;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3639;18-11-2018;11:28:46;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3640;18-11-2018;11:28:48;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3641;18-11-2018;11:48:53;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3642;18-11-2018;11:49:17;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3643;18-11-2018;11:49:17;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3644;18-11-2018;11:49:19;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3645;18-11-2018;11:49:19;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3646;18-11-2018;11:49:19;20;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3647;18-11-2018;11:49:19;20;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3648;18-11-2018;11:50:06;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3649;18-11-2018;11:50:06;30;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3650;18-11-2018;11:50:07;20;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3651;18-11-2018;11:50:08;20;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3652;18-11-2018;11:50:08;20;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3653;18-11-2018;11:50:09;20;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3654;18-11-2018;11:50:10;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3655;18-11-2018;11:50:10;10;-;Trovan Unique;00079D5182;-;00000000;00000000;-;""
3656;18-11-2018;11:55:38;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3657;18-11-2018;11:55:39;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3658;18-11-2018;11:55:39;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3659;18-11-2018;11:55:41;30;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3660;18-11-2018;11:55:41;30;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3661;18-11-2018;11:56:16;30;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3662;18-11-2018;11:56:16;30;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3663;18-11-2018;11:56:17;30;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3664;18-11-2018;11:56:18;30;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3665;18-11-2018;11:56:18;30;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3666;18-11-2018;11:56:19;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3667;18-11-2018;11:56:20;40;-;Trovan Unique;000783A448;-;00000000;00000000;-;""
3668;18-11-2018;11:59:37;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3669;18-11-2018;11:59:38;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3670;18-11-2018;11:59:39;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3671;18-11-2018;12:00:08;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3672;18-11-2018;12:00:08;30;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3673;18-11-2018;12:00:10;40;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3674;18-11-2018;12:00:39;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3675;18-11-2018;12:00:40;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3676;18-11-2018;12:00:40;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3677;18-11-2018;12:00:40;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3678;18-11-2018;12:00:40;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3679;18-11-2018;12:00:41;10;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3680;18-11-2018;12:00:42;20;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3681;18-11-2018;12:01:02;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
